"7297";"RFT000738";"2006-08-11";"Circuito inserido na base de dados";"jftrindade"
"7298";"RFT000738";"2006-08-11";"A data de Entrega do circuito passou de 0000-00-00 para 2006-08-11.";"jftrindade"
"7299";"RFT000738";"2006-08-11";"O Estado do circuito passou de Em Instalação para Activo.";"jftrindade"
"7300";"RFT000739";"2006-08-11";"Circuito inserido na base de dados";"jftrindade"
"7301";"RFT000739";"2006-08-11";"A data de Entrega do circuito passou de 0000-00-00 para 2006-08-11.";"jftrindade"
"7302";"RFT000739";"2006-08-11";"O Estado do circuito passou de Em Instalação para Activo.";"jftrindade"
"7303";"RFT000740";"2006-08-11";"Circuito inserido na base de dados";"jftrindade"
"7304";"RFT000740";"2006-08-11";"A data de Entrega do circuito passou de 0000-00-00 para 2006-08-11.";"jftrindade"
"7305";"RFT000740";"2006-08-11";"O Estado do circuito passou de Em Instalação para Activo.";"jftrindade"
"7306";"RFT000741";"2006-08-11";"Circuito inserido na base de dados";"jftrindade"
"7307";"RFT000741";"2006-08-11";"A data de Entrega do circuito passou de 0000-00-00 para 2006-08-11.";"jftrindade"
"7308";"RFT000741";"2006-08-11";"O Estado do circuito passou de Em Instalação para Activo.";"jftrindade"
"7309";"RFT000742";"2006-08-11";"Circuito inserido na base de dados";"jftrindade"
"7310";"RFT000742";"2006-08-11";"A data de Entrega do circuito passou de 0000-00-00 para 2006-08-11.";"jftrindade"
"7311";"RFT000742";"2006-08-11";"O Estado do circuito passou de Em Instalação para Activo.";"jftrindade"
"7312";"RFT000743";"2006-08-11";"Circuito inserido na base de dados";"jftrindade"
"7313";"RFT000743";"2006-08-11";"A data de Entrega do circuito passou de 0000-00-00 para 2006-08-11.";"jftrindade"
"7314";"RFT000743";"2006-08-11";"O Estado do circuito passou de Em Instalação para Activo.";"jftrindade"
"7315";"RFT000744";"2006-08-11";"Circuito inserido na base de dados";"jftrindade"
"7316";"RFT000744";"2006-08-11";"A data de Entrega do circuito passou de 0000-00-00 para 2006-08-11.";"jftrindade"
"7317";"RFT000744";"2006-08-11";"O Estado do circuito passou de Em Instalação para Activo.";"jftrindade"
"7318";"RFT000745";"2006-08-11";"Circuito inserido na base de dados";"jftrindade"
"7319";"RFT000745";"2006-08-11";"A data de Entrega do circuito passou de 0000-00-00 para 2006-08-11.";"jftrindade"
"7320";"RFT000745";"2006-08-11";"O Estado do circuito passou de Em Instalação para Activo.";"jftrindade"
"7321";"RFT000660";"2006-08-11";"A data de Entrega do circuito passou de 2005-11-17 para 2006-08-11.";"jftrindade"
"7322";"RFT000660";"2006-08-11";"O Estado do circuito passou de Activo para Desligado.";"jftrindade"
"7323";"RFT000661";"2006-08-11";"A data de Entrega do circuito passou de 2005-11-17 para 2006-08-11.";"jftrindade"
"7324";"RFT000661";"2006-08-11";"O Estado do circuito passou de Activo para Desligado.";"jftrindade"
"7325";"RFT000746";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7326";"RFT000747";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7327";"RFT000746";"2006-08-16";"O Estado do circuito passou de Em Instalação para Definido.";"jftrindade"
"7328";"RFT000748";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7329";"RFT000749";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7330";"RFT000750";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7331";"RFT000751";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7332";"RFT000752";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7333";"RFT000753";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7334";"RFT000754";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7335";"RFT000755";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7336";"RFT000756";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7337";"RFT000757";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7338";"RFT000758";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7339";"RFT000758";"2006-08-16";"A morada da terminação 1 mudou de Busines Park para Sintra Business Park.";"jftrindade"
"7340";"RFT000759";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7341";"RFT000760";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7342";"RFT000761";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7343";"RFT000762";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7344";"RFT000763";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7345";"RFT000764";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7346";"RFT000765";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7347";"RFT000766";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7348";"RFT000767";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7349";"RFT000768";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7350";"RFT000769";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7351";"RFT000770";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7352";"RFT000771";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7353";"RFT000772";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7354";"RFT000773";"2006-08-16";"Circuito inserido na base de dados";"jftrindade"
"7355";"RFT000746";"2006-08-16";"A Entidade da terminação 1 mudou de ReferTelecom para Radiomóvel.";"jftrindade"
"7356";"RFT000746";"2006-08-16";"A morada da terminação 1 mudou de Cacém para Sintra Business Park.";"jftrindade"
"7357";"RFT000747";"2006-08-16";"A Entidade da terminação 1 mudou de ReferTelecom para Radiomóvel.";"jftrindade"
"7358";"RFT000747";"2006-08-16";"A morada da terminação 1 mudou de Cacém para Sintra Business Park.";"jftrindade"
"7359";"RFT000748";"2006-08-16";"A Entidade da terminação 1 mudou de ReferTelecom para Radiomóvel.";"jftrindade"
"7360";"RFT000748";"2006-08-16";"A morada da terminação 1 mudou de Cacém para Sintra Business Park.";"jftrindade"
"7361";"RFT000749";"2006-08-16";"A Entidade da terminação 1 mudou de ReferTelecom para Radiomóvel.";"jftrindade"
"7362";"RFT000749";"2006-08-16";"A morada da terminação 1 mudou de Cacém para Sintra Business Park.";"jftrindade"
"7363";"RFT000613";"2006-08-23";"A data de Entrega do circuito passou de 0000-00-00 para 2006-06-16.";"jftrindade"
"7364";"RFT000721";"2006-08-23";"A data de Entrega do circuito passou de 0000-00-00 para 2006-08-02.";"lmfigueiredo"
"7365";"RFT000721";"2006-08-23";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7366";"RFT000721";"2006-08-23";"Foi introduzido o equipamento da terminação 1.";"lmfigueiredo"
"7367";"RFT000721";"2006-08-23";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7368";"RFT000721";"2006-08-23";"Foi introduzido o equipamento da terminação 2.";"lmfigueiredo"
"7369";"RFT000721";"2006-08-23";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7370";"RFT000722";"2006-08-23";"A data de Entrega do circuito passou de 0000-00-00 para 2006-08-02.";"lmfigueiredo"
"7371";"RFT000722";"2006-08-23";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7372";"RFT000722";"2006-08-23";"Foi introduzido o equipamento da terminação 1.";"lmfigueiredo"
"7373";"RFT000722";"2006-08-23";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7374";"RFT000722";"2006-08-23";"Foi introduzido o equipamento da terminação 2.";"lmfigueiredo"
"7375";"RFT000722";"2006-08-23";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7376";"RFT000613";"2006-08-23";"A data de Entrega do circuito passou de 2006-06-16 para 2005-06-16.";"jftrindade"
"7377";"RFT000774";"2006-08-23";"Circuito inserido na base de dados";"jftrindade"
"7378";"RFT000774";"2006-08-23";"A data de Entrega do circuito passou de 0000-00-00 para 2006-08-23.";"jftrindade"
"7379";"RFT000774";"2006-08-23";"O Estado do circuito passou de Em Instalação para Activo.";"jftrindade"
"7380";"RFT000775";"2006-08-23";"Circuito inserido na base de dados";"jftrindade"
"7381";"RFT000775";"2006-08-23";"A data de Entrega do circuito passou de 0000-00-00 para 2006-08-23.";"jftrindade"
"7382";"RFT000775";"2006-08-23";"O Estado do circuito passou de Em Instalação para Activo.";"jftrindade"
"7383";"RFT000525";"2006-08-24";"O Estado do circuito passou de Activo para Desligado.";"lmfigueiredo"
"7384";"RFT000389";"2006-08-24";"O Estado do circuito passou de Activo para Desligado.";"lmfigueiredo"
"7385";"RFT000713";"2006-08-24";"A Entidade da terminação 1 mudou de Tele 2 para Tele2.";"lmfigueiredo"
"7386";"RFT000713";"2006-08-24";"A Entidade da terminação 2 mudou de Tele 2 para Tele2.";"lmfigueiredo"
"7387";"RFT000750";"2006-08-30";"A data de Entrega do circuito passou de 0000-00-00 para 2006-08-30.";"lmfigueiredo"
"7388";"RFT000750";"2006-08-30";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7389";"RFT000750";"2006-08-30";"Foi introduzido o equipamento da terminação 1.";"lmfigueiredo"
"7390";"RFT000750";"2006-08-30";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7391";"RFT000750";"2006-08-30";"Foi introduzido o equipamento da terminação 2.";"lmfigueiredo"
"7392";"RFT000750";"2006-08-30";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7393";"RFT000751";"2006-08-30";"A data de Entrega do circuito passou de 0000-00-00 para 2006-08-30.";"lmfigueiredo"
"7394";"RFT000751";"2006-08-30";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7395";"RFT000751";"2006-08-30";"Foi introduzido o equipamento da terminação 1.";"lmfigueiredo"
"7396";"RFT000751";"2006-08-30";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7397";"RFT000751";"2006-08-30";"Foi introduzido o equipamento da terminação 2.";"lmfigueiredo"
"7398";"RFT000751";"2006-08-30";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7399";"RFT000752";"2006-08-30";"A data de Entrega do circuito passou de 0000-00-00 para 2006-08-30.";"lmfigueiredo"
"7400";"RFT000752";"2006-08-30";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7401";"RFT000752";"2006-08-30";"Foi introduzido o equipamento da terminação 1.";"lmfigueiredo"
"7402";"RFT000752";"2006-08-30";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7403";"RFT000752";"2006-08-30";"Foi introduzido o equipamento da terminação 2.";"lmfigueiredo"
"7404";"RFT000752";"2006-08-30";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7405";"RFT000753";"2006-08-30";"A data de Entrega do circuito passou de 0000-00-00 para 2006-08-30.";"lmfigueiredo"
"7406";"RFT000753";"2006-08-30";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7407";"RFT000753";"2006-08-30";"Foi introduzido o equipamento da terminação 1.";"lmfigueiredo"
"7408";"RFT000753";"2006-08-30";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7409";"RFT000753";"2006-08-30";"Foi introduzido o equipamento da terminação 2.";"lmfigueiredo"
"7410";"RFT000753";"2006-08-30";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7411";"RFT000754";"2006-08-30";"A data de Entrega do circuito passou de 0000-00-00 para 2006-08-30.";"lmfigueiredo"
"7412";"RFT000754";"2006-08-30";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7413";"RFT000754";"2006-08-30";"Foi introduzido o equipamento da terminação 1.";"lmfigueiredo"
"7414";"RFT000754";"2006-08-30";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7415";"RFT000754";"2006-08-30";"Foi introduzido o equipamento da terminação 2.";"lmfigueiredo"
"7416";"RFT000754";"2006-08-30";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7417";"RFT000755";"2006-08-30";"A data de Entrega do circuito passou de 0000-00-00 para 2006-08-30.";"lmfigueiredo"
"7418";"RFT000755";"2006-08-30";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7419";"RFT000755";"2006-08-30";"Foi introduzido o equipamento da terminação 1.";"lmfigueiredo"
"7420";"RFT000755";"2006-08-30";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7421";"RFT000755";"2006-08-30";"Foi introduzido o equipamento da terminação 2.";"lmfigueiredo"
"7422";"RFT000755";"2006-08-30";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7423";"RFT000756";"2006-08-30";"Foi introduzido o equipamento da terminação 1.";"lmfigueiredo"
"7424";"RFT000756";"2006-08-30";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7425";"RFT000756";"2006-08-30";"Foi introduzido o equipamento da terminação 2.";"lmfigueiredo"
"7426";"RFT000756";"2006-08-30";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7427";"RFT000756";"2006-08-30";"A data de Entrega do circuito passou de 0000-00-00 para 2006-08-30.";"lmfigueiredo"
"7428";"RFT000756";"2006-08-30";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7429";"RFT000719";"2006-09-04";"Houve alterações nas observações do circuito";"jftrindade"
"7430";"RFT000719";"2006-09-04";"Houve alterações nas observações do circuito";"jftrindade"
"7431";"RFT001118";"2006-09-05";"Circuito inserido na base de dados";"vsantunes"
"7432";"RFT001121";"2006-09-06";"Circuito inserido na base de dados";"lmfigueiredo"
"7433";"RFT001121";"2006-09-06";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-06.";"lmfigueiredo"
"7434";"RFT001121";"2006-09-06";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7435";"RFT001121";"2006-09-06";"Foi introduzido o equipamento da terminação 1.";"lmfigueiredo"
"7436";"RFT001121";"2006-09-06";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7437";"RFT001121";"2006-09-06";"Foi introduzido o equipamento da terminação 2.";"lmfigueiredo"
"7438";"RFT001121";"2006-09-06";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7439";"RFT001122";"2006-09-08";"Circuito inserido na base de dados";"jftrindade"
"7440";"RFT001123";"2006-09-08";"Circuito inserido na base de dados";"jftrindade"
"7441";"RFT001124";"2006-09-08";"Circuito inserido na base de dados";"jftrindade"
"7442";"RFT001125";"2006-09-08";"Circuito inserido na base de dados";"jftrindade"
"7443";"RFT001122";"2006-09-08";"O utilizador do circuito mudou de Rede Voz para Rede de Voz.";"jftrindade"
"7444";"RFT001122";"2006-09-08";"Houve alterações nas observações do circuito";"jftrindade"
"7445";"RFT001123";"2006-09-08";"O tributário da terminação 2 mudou de 10 para .";"jftrindade"
"7446";"RFT001123";"2006-09-08";"O utilizador do circuito mudou de Rede Voz para Rede de Voz.";"jftrindade"
"7447";"RFT001123";"2006-09-08";"Houve alterações nas observações do circuito";"jftrindade"
"7448";"RFT001124";"2006-09-08";"O tributário da terminação 2 mudou de 11 para .";"jftrindade"
"7449";"RFT001124";"2006-09-08";"Houve alterações nas observações do circuito";"jftrindade"
"7450";"RFT001124";"2006-09-08";"O utilizador do circuito mudou de Rede Voz para Rede de Voz.";"jftrindade"
"7451";"RFT001125";"2006-09-08";"O utilizador do circuito mudou de Rede Voz para Rede de Voz.";"jftrindade"
"7452";"RFT001125";"2006-09-08";"Houve alterações nas observações do circuito";"jftrindade"
"7453";"RFT000683";"2006-09-08";"O circuito de suporte da terminação 1 mudou de V1,K5,P10 para .";"jftrindade"
"7454";"RFT000683";"2006-09-08";"O circuito de suporte da terminação 2 mudou de V1,K1,P5 para .";"jftrindade"
"7455";"RFT000683";"2006-09-08";"O utilizador do circuito mudou de Rede Voz para Rede de Voz.";"jftrindade"
"7456";"RFT001126";"2006-09-12";"Circuito inserido na base de dados";"jftrindade"
"7457";"RFT001119";"2006-09-14";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-06.";"lmfigueiredo"
"7458";"RFT001119";"2006-09-14";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7459";"RFT001120";"2006-09-14";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-06.";"lmfigueiredo"
"7460";"RFT001120";"2006-09-14";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7461";"RFT001126";"2006-09-18";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-18.";"jftrindade"
"7462";"RFT001126";"2006-09-18";"O Estado do circuito passou de Em Instalação para Activo.";"jftrindade"
"7463";"RFT001126";"2006-09-18";"Foi introduzido o tributário da terminação 1.";"jftrindade"
"7464";"RFT001126";"2006-09-18";"Foi introduzido o tributário da terminação 2.";"jftrindade"
"7465";"RFT001126";"2006-09-18";"Houve alterações nas observações do circuito";"jftrindade"
"7466";"RFT001122";"2006-09-19";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-19.";"jftrindade"
"7467";"RFT001122";"2006-09-19";"O Estado do circuito passou de Definido para Activo.";"jftrindade"
"7468";"RFT001122";"2006-09-19";"Foi introduzido o tributário da terminação 1.";"jftrindade"
"7469";"RFT001122";"2006-09-19";"O tributário da terminação 2 mudou de 09 para 07.";"jftrindade"
"7470";"RFT001123";"2006-09-19";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-19.";"jftrindade"
"7471";"RFT001123";"2006-09-19";"O Estado do circuito passou de Definido para Activo.";"jftrindade"
"7472";"RFT001123";"2006-09-19";"Foi introduzido o tributário da terminação 1.";"jftrindade"
"7473";"RFT001123";"2006-09-19";"Foi introduzido o tributário da terminação 2.";"jftrindade"
"7474";"RFT001124";"2006-09-19";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-19.";"jftrindade"
"7475";"RFT001124";"2006-09-19";"O Estado do circuito passou de Definido para Activo.";"jftrindade"
"7476";"RFT001124";"2006-09-19";"Foi introduzido o tributário da terminação 1.";"jftrindade"
"7477";"RFT001124";"2006-09-19";"Foi introduzido o tributário da terminação 2.";"jftrindade"
"7478";"RFT001125";"2006-09-19";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-19.";"jftrindade"
"7479";"RFT001125";"2006-09-19";"O Estado do circuito passou de Definido para Activo.";"jftrindade"
"7480";"RFT001125";"2006-09-19";"Foi introduzido o tributário da terminação 1.";"jftrindade"
"7481";"RFT001125";"2006-09-19";"O tributário da terminação 2 mudou de 13 para b01tr13.";"jftrindade"
"7482";"RFT001122";"2006-09-19";"O tributário da terminação 1 mudou de 17 para b01tr17.";"jftrindade"
"7483";"RFT001122";"2006-09-19";"O tributário da terminação 2 mudou de 07 para b01tr07.";"jftrindade"
"7484";"RFT001123";"2006-09-19";"O tributário da terminação 1 mudou de 18 para b01tr18.";"jftrindade"
"7485";"RFT001123";"2006-09-19";"O tributário da terminação 2 mudou de 08 para b01tr08.";"jftrindade"
"7486";"RFT001124";"2006-09-19";"O tributário da terminação 1 mudou de 19 para b01tr19.";"jftrindade"
"7487";"RFT001124";"2006-09-19";"O tributário da terminação 2 mudou de 09 para b01tr09.";"jftrindade"
"7488";"RFT001132";"2006-09-22";"Circuito inserido na base de dados";"lmfigueiredo"
"7489";"RFT001132";"2006-09-22";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-22.";"lmfigueiredo"
"7490";"RFT001132";"2006-09-22";"O Estado do circuito passou de Em Instalação para Activo.";"lmfigueiredo"
"7491";"RFT001133";"2006-09-22";"Circuito inserido na base de dados";"lmfigueiredo"
"7492";"RFT000220";"2006-09-22";"O Estado do circuito passou de Activo para Desligado.";"lmfigueiredo"
"7493";"RFT000221";"2006-09-22";"O Estado do circuito passou de Activo para Desligado.";"lmfigueiredo"
"7494";"RFT000865";"2006-09-26";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-26.";"lmfigueiredo"
"7495";"RFT000865";"2006-09-26";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7496";"RFT000865";"2006-09-26";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7497";"RFT000865";"2006-09-26";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7498";"RFT000866";"2006-09-26";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-26.";"lmfigueiredo"
"7499";"RFT000866";"2006-09-26";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7500";"RFT000866";"2006-09-26";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7501";"RFT000866";"2006-09-26";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7502";"RFT000867";"2006-09-26";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-26.";"lmfigueiredo"
"7503";"RFT000867";"2006-09-26";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7504";"RFT000867";"2006-09-26";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7505";"RFT000867";"2006-09-26";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7506";"RFT000868";"2006-09-26";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-26.";"lmfigueiredo"
"7507";"RFT000868";"2006-09-26";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7508";"RFT000868";"2006-09-26";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7509";"RFT000868";"2006-09-26";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7510";"RFT000869";"2006-09-26";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-26.";"lmfigueiredo"
"7511";"RFT000869";"2006-09-26";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7512";"RFT000869";"2006-09-26";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7513";"RFT000869";"2006-09-26";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7514";"RFT000870";"2006-09-26";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-26.";"lmfigueiredo"
"7515";"RFT000870";"2006-09-26";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7516";"RFT000870";"2006-09-26";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7517";"RFT000870";"2006-09-26";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7518";"RFT000871";"2006-09-26";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-26.";"lmfigueiredo"
"7519";"RFT000871";"2006-09-26";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7520";"RFT000871";"2006-09-26";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7521";"RFT000871";"2006-09-26";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7522";"RFT000872";"2006-09-26";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-26.";"lmfigueiredo"
"7523";"RFT000872";"2006-09-26";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7524";"RFT000872";"2006-09-26";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7525";"RFT000872";"2006-09-26";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7526";"RFT000873";"2006-09-26";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-26.";"lmfigueiredo"
"7527";"RFT000873";"2006-09-26";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7528";"RFT000873";"2006-09-26";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7529";"RFT000873";"2006-09-26";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7530";"RFT000874";"2006-09-26";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-26.";"lmfigueiredo"
"7531";"RFT000874";"2006-09-26";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7532";"RFT000874";"2006-09-26";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7533";"RFT000874";"2006-09-26";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7534";"RFT000875";"2006-09-26";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-26.";"lmfigueiredo"
"7535";"RFT000875";"2006-09-26";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7536";"RFT000875";"2006-09-26";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7537";"RFT000875";"2006-09-26";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7538";"RFT000876";"2006-09-26";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-26.";"lmfigueiredo"
"7539";"RFT000876";"2006-09-26";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7540";"RFT000876";"2006-09-26";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7541";"RFT000876";"2006-09-26";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7542";"RFT000877";"2006-09-26";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-26.";"lmfigueiredo"
"7543";"RFT000877";"2006-09-26";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7544";"RFT000877";"2006-09-26";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7545";"RFT000877";"2006-09-26";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7546";"RFT000878";"2006-09-26";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-26.";"lmfigueiredo"
"7547";"RFT000878";"2006-09-26";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7548";"RFT000878";"2006-09-26";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7549";"RFT000878";"2006-09-26";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7550";"RFT001040";"2006-09-26";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-26.";"lmfigueiredo"
"7551";"RFT001040";"2006-09-26";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7552";"RFT001040";"2006-09-26";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7553";"RFT001040";"2006-09-26";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7554";"RFT001041";"2006-09-26";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-26.";"lmfigueiredo"
"7555";"RFT001041";"2006-09-26";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7556";"RFT001041";"2006-09-26";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7557";"RFT001041";"2006-09-26";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7558";"RFT001042";"2006-09-26";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-26.";"lmfigueiredo"
"7559";"RFT001042";"2006-09-26";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7560";"RFT001042";"2006-09-26";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7561";"RFT001042";"2006-09-26";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7562";"RFT001043";"2006-09-26";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-26.";"lmfigueiredo"
"7563";"RFT001043";"2006-09-26";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7564";"RFT001043";"2006-09-26";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
"7565";"RFT001043";"2006-09-26";"Foi introduzido o tributário da terminação 2.";"lmfigueiredo"
"7566";"RFT001134";"2006-09-26";"A data de Entrega do circuito passou de 0000-00-00 para 2006-09-26.";"lmfigueiredo"
"7567";"RFT001134";"2006-09-26";"O Estado do circuito passou de Definido para Activo.";"lmfigueiredo"
"7568";"RFT001134";"2006-09-26";"Foi introduzido o tributário da terminação 1.";"lmfigueiredo"
